comparison_type,station_code,latitude,longitude,issue_time_utc,forecast_hour,direct_ads_pm25_ug_m3,earth_engine_pm25_ug_m3,absolute_difference_ug_m3,relative_absolute_difference_pct,earth_engine_source_image_id
station_bilinear,KOTABARU,-3.3,116.17,2026-01-01T00:00:00+00:00,48,4.873276926443751,5.006602243895486,0.13332531745173526,2.7358452939186595,20260101T00F048
station_bilinear,KOTABARU,-3.3,116.17,2026-01-01T00:00:00+00:00,72,13.063481407731006,13.256347131118671,0.1928657233876656,1.4763730843871918,20260101T00F072
station_bilinear,KOTOTABANG2,-0.251,100.382,2026-01-01T00:00:00+00:00,6,3.9476973949347816,3.968392725539616,0.020695330604834528,0.5242380186330474,20260101T00F006
station_bilinear,KOTOTABANG2,-0.251,100.382,2026-01-01T00:00:00+00:00,12,14.852571833699988,14.878957621533573,0.026385787833584473,0.17765130597595227,20260101T00F012
station_bilinear,KOTOTABANG2,-0.251,100.382,2026-01-01T00:00:00+00:00,24,8.236768455576817,8.327183387280002,0.09041493170318482,1.0976990817553958,20260101T00F024
station_bilinear,KOTOTABANG2,-0.251,100.382,2026-01-01T00:00:00+00:00,48,30.045414893485955,29.96679526745538,0.07861962603057293,0.26166929732635574,20260101T00F048
station_bilinear,KOTOTABANG2,-0.251,100.382,2026-01-01T00:00:00+00:00,72,20.36427861495958,20.321548888091456,0.042729726868124374,0.20982686239980608,20260101T00F072
station_bilinear,MEDAN2,3.59,98.85,2026-01-01T00:00:00+00:00,6,13.887486316477563,13.57593681916569,0.31154949731187287,2.243382929149806,20260101T00F006
station_bilinear,MEDAN2,3.59,98.85,2026-01-01T00:00:00+00:00,12,27.0619347819714,26.889326321111184,0.1726084608602143,0.637827495524103,20260101T00F012
station_bilinear,MEDAN2,3.59,98.85,2026-01-01T00:00:00+00:00,24,18.160961007264344,18.357594555595824,0.19663354833148006,1.0827265597499331,20260101T00F024
